Samples.DateAndTime,Samples.Site,Sites.Name,Samples.Location,Locations.Name,Samples.Sample,Samples.TakenBy,Laboratories.Name,Samples.LabRef,SampleDepths.DepthNo,SampleDepths.DepthTime,SampleDepths.Depth,SampleValues.Param,Params.Name,Params.Units,SampleValues.Val,SampleValues.Qualifier,SampleValues.Quality,Samples.Comments,SampleDepths.Comments,SampleValues.Comments,Params.BioKingdom,Params.BioPhylum,Params.BioClass,Params.BioOrder,Params.BioFamily,Params.BioGenus,Params.BioSpecies,Datasets
21/11/2014 11:30,462,WOODS LAKE,5,MIDDLE,76894,KM/WE,Analytical Services,68102,1,21/11/2014 11:30,0.2,622.07,Bacillariophyta (Cyclotella sp.),cells/mL,1,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76816, EnteredBy: macfarlanek 12/01/2015 12:53",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
21/11/2014 11:30,462,WOODS LAKE,5,MIDDLE,76894,KM/WE,Analytical Services,68102,1,21/11/2014 11:30,0.2,623.15,Chlorophyta (Dictyosphaerium sp.),cells/mL,1600,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76816, EnteredBy: macfarlanek 12/01/2015 12:53",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chlorophyta,Chlorophyceae,Chlorococcales,Dictyosphaeriaceae,Dictyosphaerium,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
21/11/2014 11:30,462,WOODS LAKE,5,MIDDLE,76894,KM/WE,Analytical Services,68102,1,21/11/2014 11:30,0.2,625.01,Dinophyta (Gymnodinium sp.),cells/mL,1,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76816, EnteredBy: macfarlanek 12/01/2015 12:53",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
21/11/2014 11:30,462,WOODS LAKE,5,MIDDLE,76894,KM/WE,Analytical Services,68102,1,21/11/2014 11:30,0.2,623.35,Chlorophyta (Kirchneriella sp.),cells/mL,87,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76816, EnteredBy: macfarlanek 12/01/2015 12:53",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Kirchneriella,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
21/11/2014 11:30,462,WOODS LAKE,5,MIDDLE,76894,KM/WE,Analytical Services,68102,1,21/11/2014 11:30,0.2,649,Chrysophyta (Mallomonas sp.),cells/mL,10,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76816, EnteredBy: macfarlanek 12/01/2015 12:53",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chrysophyta,Chrysophyceae,Ochromonadales,Synuraceae,Mallomonas,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
21/11/2014 11:30,462,WOODS LAKE,5,MIDDLE,76894,KM/WE,Analytical Services,68102,1,21/11/2014 11:30,0.2,623.32,Chlorophyta (Monoraphidium sp.),cells /ml,1300,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76816, EnteredBy: macfarlanek 12/01/2015 12:53",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chlorophyta,Chlorophyceae,Chlorococcales,Oocystaceae,Monoraphidium,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
21/11/2014 11:30,462,WOODS LAKE,5,MIDDLE,76894,KM/WE,Analytical Services,68102,1,21/11/2014 11:30,0.2,623.2,Chlorophyta (Nephrocytium sp.),cells/mL,1,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76816, EnteredBy: macfarlanek 12/01/2015 12:53",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chlorophyta,Chlorophyceae,Chlorococcales,Oocystaceae,Nephrocytium,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
21/11/2014 11:30,462,WOODS LAKE,5,MIDDLE,76894,KM/WE,Analytical Services,68102,1,21/11/2014 11:30,0.2,623.21,Chlorophyta (Oocystis sp.),cells/mL,3600,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76816, EnteredBy: macfarlanek 12/01/2015 12:53",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chlorophyta,Chlorophyceae,Chlorococcales,Oocystaceae,Oocystis,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
21/11/2014 11:30,462,WOODS LAKE,5,MIDDLE,76894,KM/WE,Analytical Services,68102,1,21/11/2014 11:30,0.2,623.22,Chlorophyta (Sphaerocystis sp.),cells/mL,220,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76816, EnteredBy: macfarlanek 12/01/2015 12:53",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chlorophyta,Chlorophyceae,Tetrasporales,Palmellaceae,Sphaerocystis,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
21/11/2014 11:30,462,WOODS LAKE,5,MIDDLE,76894,KM/WE,Analytical Services,68102,1,21/11/2014 11:30,0.2,623.42,Ochrophyta (Surirella sp.),cells/mL,1,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76816, EnteredBy: macfarlanek 12/01/2015 12:53",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Area 51,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
21/11/2014 11:30,462,WOODS LAKE,5,MIDDLE,76894,KM/WE,Analytical Services,68102,1,21/11/2014 11:30,0.2,621.99,Cyanobacteria (Total Blue Green Algae),cells/mL,781.82,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76816, EnteredBy: macfarlanek 12/01/2015 12:53",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Area 51,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
21/11/2014 11:30,462,WOODS LAKE,5,MIDDLE,76894,KM/WE,Analytical Services,68102,1,21/11/2014 11:30,0.2,651,Unidentified Chrysophyte,cells/mL,320,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76816, EnteredBy: macfarlanek 12/01/2015 12:53",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
21/11/2014 11:30,462,WOODS LAKE,5,MIDDLE,76894,KM/WE,Analytical Services,68102,1,21/11/2014 11:30,0.2,312,Alkalinity - Total,mg/l,18,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76816, EnteredBy: macfarlanek 12/01/2015 12:53",Surface grab sample,Method: Alkalinity in Water to pH 4.5,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
21/11/2014 11:30,462,WOODS LAKE,5,MIDDLE,76894,KM/WE,Analytical Services,68102,1,21/11/2014 11:30,0.2,260.04,Ammonia as N,mg/l,0.005,<,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76816, EnteredBy: macfarlanek 12/01/2015 12:53",Surface grab sample,Method: Dissolved Nutrients by FIA,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
21/11/2014 11:30,462,WOODS LAKE,5,MIDDLE,76894,KM/WE,Analytical Services,68102,1,21/11/2014 11:30,0.2,431,Chlorophyll A (or Chlorophyll),ug/L,2.9,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76816, EnteredBy: macfarlanek 12/01/2015 12:53",Surface grab sample,Method: Chlorophyll a in Water,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
21/11/2014 11:30,462,WOODS LAKE,5,MIDDLE,76894,KM/WE,Analytical Services,68102,1,21/11/2014 11:30,0.2,260.02,Nitrate as N,mg/l,0.002,<,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76816, EnteredBy: macfarlanek 12/01/2015 12:53",Surface grab sample,Method: Dissolved Nutrients by FIA,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
21/11/2014 11:30,462,WOODS LAKE,5,MIDDLE,76894,KM/WE,Analytical Services,68102,1,21/11/2014 11:30,0.2,260.03,Oxidised Nitrite + Nitrate - Total as N,mg/L,0.002,<,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76816, EnteredBy: macfarlanek 12/01/2015 12:53",Surface grab sample,Method: Dissolved Nutrients by FIA,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
21/11/2014 11:30,462,WOODS LAKE,5,MIDDLE,76894,KM/WE,Analytical Services,68102,1,21/11/2014 11:30,0.2,260.01,Nitrite as N,mg/l,0.002,<,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76816, EnteredBy: macfarlanek 12/01/2015 12:53",Surface grab sample,Method: Dissolved Nutrients by FIA,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
21/11/2014 11:30,462,WOODS LAKE,5,MIDDLE,76894,KM/WE,Analytical Services,68102,1,21/11/2014 11:30,0.2,260.15,Nitrogen - Total as N,mg/L,0.38,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76816, EnteredBy: macfarlanek 12/01/2015 12:53",Surface grab sample,Method: Total Nutrients by Kjeldahl Digest and FIA,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
21/11/2014 11:30,462,WOODS LAKE,5,MIDDLE,76894,KM/WE,Analytical Services,68102,1,21/11/2014 11:30,0.2,441.03,Organic Carbon Non-Purgeable (NPOC Tot),mg/l,5.8,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76816, EnteredBy: macfarlanek 12/01/2015 12:53",Surface grab sample,Method: Carbon in water,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
21/11/2014 11:30,462,WOODS LAKE,5,MIDDLE,76894,KM/WE,Analytical Services,68102,1,21/11/2014 11:30,0.2,441.02,Organic Carbon Non-Purgeable (NPOC Dis),mg/l,4.5,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76816, EnteredBy: macfarlanek 12/01/2015 12:53",Surface grab sample,Method: Carbon in water,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
21/11/2014 11:30,462,WOODS LAKE,5,MIDDLE,76894,KM/WE,Analytical Services,68102,1,21/11/2014 11:30,0.2,268.18,Phosphorous - Reactive - Filtered,mg/l,0.004,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76816, EnteredBy: macfarlanek 12/01/2015 12:53",Surface grab sample,Method: Dissolved Nutrients by FIA,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
23/7/2014 9:48,462,WOODS LAKE,5,MIDDLE,76888,WE/KM,Field measurement,,1,23/7/2014 9:48,0.194,168,Equipment voltage,Volts,12.2,,11,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76574, EnteredBy: macfarlanek 12/01/2015 12:24",,EQUIPMENT:YSI 6600,,,,,,,,"SOURCE: WQ Logger importer
SOURCE: WQ Logger
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
23/7/2014 9:48,462,WOODS LAKE,5,MIDDLE,76888,WE/KM,Field measurement,,1,23/7/2014 9:48,0.194,101,Water Temperature,Degrees C,4.43,,11,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76574, EnteredBy: macfarlanek 12/01/2015 12:24",,EQUIPMENT:YSI 6600,,,,,,,,"SOURCE: WQ Logger importer
SOURCE: WQ Logger
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
23/7/2014 9:48,462,WOODS LAKE,5,MIDDLE,76888,WE/KM,Field measurement,,1,23/7/2014 9:48,0.194,141.01,Conductivity @ TRef 25,uS/cm (25 TRef),64,,11,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76574, EnteredBy: macfarlanek 12/01/2015 12:24",,EQUIPMENT:YSI 6600,,,,,,,,"SOURCE: WQ Logger importer
SOURCE: WQ Logger
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
23/7/2014 9:48,462,WOODS LAKE,5,MIDDLE,76888,WE/KM,Field measurement,,1,23/7/2014 9:48,0.194,154.1,pH field,,7.66,,11,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76574, EnteredBy: macfarlanek 12/01/2015 12:24",,EQUIPMENT:YSI 6600,,,,,,,,"SOURCE: WQ Logger importer
SOURCE: WQ Logger
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
23/7/2014 9:48,462,WOODS LAKE,5,MIDDLE,76888,WE/KM,Field measurement,,1,23/7/2014 9:48,0.194,151,Redox US Stnd Oxid,mV,74.7,,11,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76574, EnteredBy: macfarlanek 12/01/2015 12:24",,EQUIPMENT:YSI 6600,,,,,,,,"SOURCE: WQ Logger importer
SOURCE: WQ Logger
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
23/7/2014 9:48,462,WOODS LAKE,5,MIDDLE,76888,WE/KM,Field measurement,,1,23/7/2014 9:48,0.194,136.01,Turbidity,NTU/FNU,2.8,,11,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76574, EnteredBy: macfarlanek 12/01/2015 12:24",,EQUIPMENT:YSI 6600,,,,,,,,"SOURCE: WQ Logger importer
SOURCE: WQ Logger
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
23/7/2014 9:48,462,WOODS LAKE,5,MIDDLE,76888,WE/KM,Field measurement,,1,23/7/2014 9:48,0.194,266,Dissolved Oxygen (DO mg/l),mg/l,12.93,,11,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76574, EnteredBy: macfarlanek 12/01/2015 12:24",,EQUIPMENT:YSI 6600,,,,,,,,"SOURCE: WQ Logger importer
SOURCE: WQ Logger
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
18/9/2014 9:50,462,WOODS LAKE,5,MIDDLE,76856,KM/WE,Analytical Services,67041,1,18/9/2014 9:50,0.2,623.15,Chlorophyta (Dictyosphaerium sp.),cells/mL,650,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76801, EnteredBy: macfarlanek 18/12/2014 15:48",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chlorophyta,Chlorophyceae,Chlorococcales,Dictyosphaeriaceae,Dictyosphaerium,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
18/9/2014 9:50,462,WOODS LAKE,5,MIDDLE,76856,KM/WE,Analytical Services,67041,1,18/9/2014 9:50,0.2,657,Charophyta (Elakatothrix sp.),cells/mL,10,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76801, EnteredBy: macfarlanek 18/12/2014 15:48",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Plantae,Charophyta,Klebsormidiophyceae,klebsormidiales,Elaktotrichaceae,Elakatothrix,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
18/9/2014 9:50,462,WOODS LAKE,5,MIDDLE,76856,KM/WE,Analytical Services,67041,1,18/9/2014 9:50,0.2,625.01,Dinophyta (Gymnodinium sp.),cells/mL,19,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76801, EnteredBy: macfarlanek 18/12/2014 15:48",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
18/9/2014 9:50,462,WOODS LAKE,5,MIDDLE,76856,KM/WE,Analytical Services,67041,1,18/9/2014 9:50,0.2,623.32,Chlorophyta (Monoraphidium sp.),cells /ml,370,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76801, EnteredBy: macfarlanek 18/12/2014 15:48",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chlorophyta,Chlorophyceae,Chlorococcales,Oocystaceae,Monoraphidium,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
18/9/2014 9:50,462,WOODS LAKE,5,MIDDLE,76856,KM/WE,Analytical Services,67041,1,18/9/2014 9:50,0.2,623.21,Chlorophyta (Oocystis sp.),cells/mL,690,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76801, EnteredBy: macfarlanek 18/12/2014 15:48",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chlorophyta,Chlorophyceae,Chlorococcales,Oocystaceae,Oocystis,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
18/9/2014 9:50,462,WOODS LAKE,5,MIDDLE,76856,KM/WE,Analytical Services,67041,1,18/9/2014 9:50,0.2,623.25,Chlorophyta (Paulschulzia sp.),cells/mL,29,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76801, EnteredBy: macfarlanek 18/12/2014 15:48",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chlorophyta,Chlorophyceae,Tetrasporales,Tetrasporaceae,Paulschulzia,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
18/9/2014 9:50,462,WOODS LAKE,5,MIDDLE,76856,KM/WE,Analytical Services,67041,1,18/9/2014 9:50,0.2,621.99,Cyanobacteria (Total Blue Green Algae),cells/mL,7288.58,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76801, EnteredBy: macfarlanek 18/12/2014 15:48",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Area 51,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
18/9/2014 9:50,462,WOODS LAKE,5,MIDDLE,76856,KM/WE,Analytical Services,67041,1,18/9/2014 9:50,0.2,441.03,Organic Carbon Non-Purgeable (NPOC Tot),mg/l,5.1,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76801, EnteredBy: macfarlanek 18/12/2014 15:48",Surface grab sample,Method: Carbon in water,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
18/9/2014 9:50,462,WOODS LAKE,5,MIDDLE,76856,KM/WE,Analytical Services,67041,1,18/9/2014 9:50,0.2,268.18,Phosphorous - Reactive - Filtered,mg/l,0.007,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76801, EnteredBy: macfarlanek 18/12/2014 15:48",Surface grab sample,Method: Dissolved Nutrients by FIA,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
18/9/2014 9:50,462,WOODS LAKE,5,MIDDLE,76856,KM/WE,Analytical Services,67041,1,18/9/2014 9:50,0.2,268.14,Phosphorus as P - Total,mg/l,0.02,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76801, EnteredBy: macfarlanek 18/12/2014 15:48",Surface grab sample,Method: Total Nutrients by Kjeldahl Digest and FIA,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
18/9/2014 9:50,462,WOODS LAKE,5,MIDDLE,76856,KM/WE,Analytical Services,67041,1,18/9/2014 9:50,0.2,283,Sulphate - Total as SO4,mg/l,0.6,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76801, EnteredBy: macfarlanek 18/12/2014 15:48",Surface grab sample,Method: Anions in Water by Ion Chromatography Normal IC method,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
18/9/2014 9:50,462,WOODS LAKE,5,MIDDLE,76856,KM/WE,Analytical Services,67041,1,18/9/2014 9:50,0.2,171,Suspended Solids - Total (TSS),mg/l,6,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76801, EnteredBy: macfarlanek 18/12/2014 15:48",Surface grab sample,"Method: Solids, Total Suspended dried at 104 ± 3 °C",,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
18/9/2014 9:50,462,WOODS LAKE,5,MIDDLE,76856,KM/WE,Analytical Services,67041,1,18/9/2014 9:50,0.2,621.03,Cyanobacteria (Anabaena sp.),cells/mL,6700,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76801, EnteredBy: macfarlanek 18/12/2014 15:48",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Anabaena,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
18/9/2014 9:50,462,WOODS LAKE,5,MIDDLE,76856,KM/WE,Analytical Services,67041,1,18/9/2014 9:50,0.2,623.27,Chlorophyta (Ankistrodesmus sp.),cells/mL,10,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76801, EnteredBy: macfarlanek 18/12/2014 15:48",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Ankistrodesmus,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
18/9/2014 9:50,462,WOODS LAKE,5,MIDDLE,76856,KM/WE,Analytical Services,67041,1,18/9/2014 9:50,0.2,621.07,Cyanobacteria (Aphanothece sp. 1),cells/mL,600,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76801, EnteredBy: macfarlanek 18/12/2014 15:48",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Cyanobacteria,Cyanophyceae,Chroococcales,Cyanobacteriaceae,Aphanothece,Aphanothece sp. 1,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
18/9/2014 9:50,462,WOODS LAKE,5,MIDDLE,76856,KM/WE,Analytical Services,67041,1,18/9/2014 9:50,0.2,622.08,Bacillariophyta (Asterionella sp.),cells/mL,12000,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76801, EnteredBy: macfarlanek 18/12/2014 15:48",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Bacillariophyta,Fragillariophyceae,Fragillariales,Fragillariaceae,Asterionella,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
18/9/2014 9:50,462,WOODS LAKE,5,MIDDLE,76856,KM/WE,Analytical Services,67041,1,18/9/2014 9:50,0.2,623.01,Cryptophyta (Chroomonas sp.),cells/mL,210,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76801, EnteredBy: macfarlanek 18/12/2014 15:48",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Chroomonadaceae,Chroomonas,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
18/9/2014 9:50,462,WOODS LAKE,5,MIDDLE,76856,KM/WE,Analytical Services,67041,1,18/9/2014 9:50,0.2,312,Alkalinity - Total,mg/l,17,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76801, EnteredBy: macfarlanek 18/12/2014 15:48",Surface grab sample,Method: Alkalinity in Water to pH 4.5,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
18/9/2014 9:50,462,WOODS LAKE,5,MIDDLE,76856,KM/WE,Analytical Services,67041,1,18/9/2014 9:50,0.2,260.04,Ammonia as N,mg/l,0.005,<,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76801, EnteredBy: macfarlanek 18/12/2014 15:48",Surface grab sample,Method: Dissolved Nutrients by FIA,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
18/9/2014 9:50,462,WOODS LAKE,5,MIDDLE,76856,KM/WE,Analytical Services,67041,1,18/9/2014 9:50,0.2,431,Chlorophyll A (or Chlorophyll),ug/L,5.2,,4,"'PURPOSE: Water Licence Bi-Monthly WQ', RelatedTo: 76801, EnteredBy: macfarlanek 18/12/2014 15:48",Surface grab sample,Method: Chlorophyll a in Water,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Bi-Monthly WQ (DO NOT USE)
"
